Date,Player_1,Player_2,Winner,Odd_1,Odd_2,predicted_player_1_wins,player_1_win_probability,predicted_winner,confidence,correct,bet_amount,profit,cumulative_profit,smart_bet_amount,smart_profit,smart_cumulative_profit
2025-01-07,Vukic A.,Giron M.,Giron M.,1.8,2.0,1,0.7640239,Vukic A.,0.7640239,False,1,-1.0,-1.7499999999999996,1,-1.0,-3.7199999999999998
2025-01-07,Monfils G.,Martinez P.,Monfils G.,1.25,4.0,0,0.46356514,Martinez P.,0.5364349,False,1,-1.0,-2.7499999999999996,0,0.0,-3.7199999999999998
2025-01-07,Bu Y.,Struff J.L.,Struff J.L.,2.0,1.8,1,0.66704774,Bu Y.,0.66704774,False,1,-1.0,-3.7499999999999996,1,-1.0,-4.72
2025-01-07,Basavareddy N.,Comesana F.,Basavareddy N.,1.22,4.33,1,0.7906069,Basavareddy N.,0.7906069,True,1,0.21999999999999997,-3.5299999999999994,1,0.21999999999999997,-4.5
2025-01-07,Carreno Busta P.,Mensik J.,Mensik J.,4.0,1.25,1,0.51534003,Carreno Busta P.,0.51534003,False,1,-1.0,-4.529999999999999,0,0.0,-4.5
2025-01-07,Basavareddy N.,Tabilo A.,Basavareddy N.,1.8,2.0,0,0.2421766,Tabilo A.,0.7578234,False,1,-1.0,-5.529999999999999,1,-1.0,-5.5
2025-01-07,Duckworth J.,Tu L.,Tu L.,1.67,2.2,0,0.4919716,Tu L.,0.5080284,True,1,1.2000000000000002,-4.329999999999999,0,0.0,-5.5
2025-01-07,Nardi L.,Bergs Z.,Bergs Z.,2.3,1.62,1,0.5708422,Nardi L.,0.5708422,False,1,-1.0,-5.329999999999999,0,0.0,-5.5
2025-01-08,Hijikata R.,Nakashima B.,Hijikata R.,3.0,1.4,0,0.3885336,Nakashima B.,0.6114664,False,1,-1.0,-6.329999999999999,0,0.0,-5.5
2025-01-08,Shelton B.,Mensik J.,Mensik J.,1.73,2.1,1,0.50908375,Shelton B.,0.50908375,False,1,-1.0,-7.329999999999999,0,0.0,-5.5
2025-01-08,O Connell C.,Kecmanovic M.,Kecmanovic M.,1.91,1.91,1,0.6054551,O Connell C.,0.6054551,False,1,-1.0,-8.329999999999998,0,0.0,-5.5
2025-01-08,Bonzi B.,Tu L.,Bonzi B.,1.44,2.75,1,0.61704206,Bonzi B.,0.61704206,True,1,0.43999999999999995,-7.889999999999999,0,0.0,-5.5
2025-01-08,Cazaux A.,Auger-Aliassime F.,Auger-Aliassime F.,2.75,1.44,1,0.6803114,Cazaux A.,0.6803114,False,1,-1.0,-8.889999999999999,1,-1.0,-6.5
2025-01-08,Borges N.,Navone M.,Borges N.,1.4,3.0,1,0.6717772,Borges N.,0.6717772,True,1,0.3999999999999999,-8.489999999999998,1,0.3999999999999999,-6.1
2025-01-08,Michelsen A.,Sonego L.,Michelsen A.,1.57,2.38,1,0.6554747,Michelsen A.,0.6554747,True,1,0.5700000000000001,-7.919999999999998,1,0.5700000000000001,-5.529999999999999
2025-01-08,Baez S.,Diaz Acosta F.,Diaz Acosta F.,2.0,1.8,1,0.74561375,Baez S.,0.74561375,False,1,-1.0,-8.919999999999998,1,-1.0,-6.529999999999999
2025-01-08,Korda S.,Davidovich Fokina A.,Korda S.,2.2,1.67,1,0.58415115,Korda S.,0.58415115,True,1,1.2000000000000002,-7.719999999999998,0,0.0,-6.529999999999999
2025-01-08,Struff J.L.,Monfils G.,Monfils G.,1.67,2.2,1,0.6840083,Struff J.L.,0.6840083,False,1,-1.0,-8.719999999999999,1,-1.0,-7.529999999999999
2025-01-08,Carballes Baena R.,Cerundolo F.,Carballes Baena R.,2.63,1.5,1,0.7530753,Carballes Baena R.,0.7530753,True,1,1.63,-7.089999999999999,1,1.63,-5.8999999999999995
2025-01-08,Basavareddy N.,Michelsen A.,Basavareddy N.,2.5,1.53,0,0.45110214,Michelsen A.,0.54889786,False,1,-1.0,-8.09,0,0.0,-5.8999999999999995
2025-01-08,Tu L.,Bonzi B.,Bonzi B.,2.75,1.44,0,0.37249035,Bonzi B.,0.62750965,True,1,0.43999999999999995,-7.65,0,0.0,-5.8999999999999995
2025-01-08,Giron M.,Shapovalov D.,Giron M.,2.75,1.44,1,0.52948594,Giron M.,0.52948594,True,1,1.75,-5.9,0,0.0,-5.8999999999999995
2025-01-08,Nakashima B.,Hijikata R.,Hijikata R.,1.4,3.0,1,0.60834366,Nakashima B.,0.60834366,False,1,-1.0,-6.9,0,0.0,-5.8999999999999995
2025-01-08,Davidovich Fokina A.,Korda S.,Korda S.,1.67,2.2,1,0.6124092,Davidovich Fokina A.,0.6124092,False,1,-1.0,-7.9,0,0.0,-5.8999999999999995
2025-01-08,Mensik J.,Shelton B.,Mensik J.,2.1,1.73,1,0.5745702,Mensik J.,0.5745702,True,1,1.1,-6.800000000000001,0,0.0,-5.8999999999999995
2025-01-08,Kecmanovic M.,O Connell C.,Kecmanovic M.,1.91,1.91,1,0.65601593,Kecmanovic M.,0.65601593,True,1,0.9099999999999999,-5.890000000000001,1,0.9099999999999999,-4.989999999999999
2025-01-08,Shapovalov D.,Giron M.,Giron M.,1.44,2.75,1,0.5004757,Shapovalov D.,0.5004757,False,1,-1.0,-6.890000000000001,0,0.0,-4.989999999999999
2025-01-08,Auger-Aliassime F.,Cazaux A.,Auger-Aliassime F.,1.44,2.75,1,0.6678991,Auger-Aliassime F.,0.6678991,True,1,0.43999999999999995,-6.450000000000001,1,0.43999999999999995,-4.549999999999999
2025-01-08,Navone M.,Borges N.,Borges N.,3.0,1.4,1,0.59028596,Navone M.,0.59028596,False,1,-1.0,-7.450000000000001,0,0.0,-4.549999999999999
2025-01-08,Sonego L.,Michelsen A.,Michelsen A.,2.38,1.57,0,0.48011678,Michelsen A.,0.5198832,True,1,0.5700000000000001,-6.880000000000001,0,0.0,-4.549999999999999
2025-01-08,Diaz Acosta F.,Baez S.,Diaz Acosta F.,1.8,2.0,1,0.65257597,Diaz Acosta F.,0.65257597,True,1,0.8,-6.080000000000001,1,0.8,-3.749999999999999
2025-01-08,Paul T.,Guinard M.,Paul T.,1.07,9.0,1,0.8771827,Paul T.,0.8771827,True,1,0.07000000000000006,-6.010000000000001,1,0.07000000000000006,-3.679999999999999
2025-01-08,Kokkinakis T.,Etcheverry T.,Kokkinakis T.,1.57,2.38,0,0.35055697,Etcheverry T.,0.64944303,False,1,-1.0,-7.010000000000001,0,0.0,-3.679999999999999
2025-01-08,Guinard M.,Paul T.,Paul T.,9.0,1.07,0,0.3053251,Paul T.,0.6946749,True,1,0.07000000000000006,-6.94,1,0.07000000000000006,-3.6099999999999985
2025-01-08,Michelsen A.,Basavareddy N.,Basavareddy N.,1.53,2.5,1,0.7352663,Michelsen A.,0.7352663,False,1,-1.0,-7.94,1,-1.0,-4.6099999999999985
2025-01-08,Cerundolo F.,Carballes Baena R.,Carballes Baena R.,1.5,2.63,1,0.5600619,Cerundolo F.,0.5600619,False,1,-1.0,-8.940000000000001,0,0.0,-4.6099999999999985
2025-01-08,Monfils G.,Struff J.L.,Monfils G.,2.2,1.67,0,0.42003164,Struff J.L.,0.57996833,False,1,-1.0,-9.940000000000001,0,0.0,-4.6099999999999985
2025-01-08,Etcheverry T.,Kokkinakis T.,Kokkinakis T.,2.38,1.57,1,0.5268934,Etcheverry T.,0.5268934,False,1,-1.0,-10.940000000000001,0,0.0,-4.6099999999999985
2025-01-09,Hijikata R.,Paul T.,Paul T.,3.5,1.3,1,0.5989429,Hijikata R.,0.5989429,False,1,-1.0,-11.940000000000001,0,0.0,-4.6099999999999985
2025-01-09,Bonzi B.,Kecmanovic M.,Kecmanovic M.,2.3,1.62,1,0.5205808,Bonzi B.,0.5205808,False,1,-1.0,-12.940000000000001,0,0.0,-4.6099999999999985
2025-01-09,Monfils G.,Diaz Acosta F.,Monfils G.,1.3,3.5,0,0.48656294,Diaz Acosta F.,0.51343703,False,1,-1.0,-13.940000000000001,0,0.0,-4.6099999999999985
2025-01-09,Carballes Baena R.,Bergs Z.,Bergs Z.,2.3,1.62,1,0.73189896,Carballes Baena R.,0.73189896,False,1,-1.0,-14.940000000000001,1,-1.0,-5.6099999999999985
2025-01-09,Auger-Aliassime F.,Giron M.,Auger-Aliassime F.,1.62,2.3,1,0.55638045,Auger-Aliassime F.,0.55638045,True,1,0.6200000000000001,-14.32,0,0.0,-5.6099999999999985
2025-01-09,Mensik J.,Borges N.,Borges N.,1.44,2.75,1,0.5745012,Mensik J.,0.5745012,False,1,-1.0,-15.32,0,0.0,-5.6099999999999985
2025-01-09,Bergs Z.,Carballes Baena R.,Bergs Z.,1.62,2.3,1,0.73322314,Bergs Z.,0.73322314,True,1,0.6200000000000001,-14.7,1,0.6200000000000001,-4.989999999999998
2025-01-09,Diaz Acosta F.,Monfils G.,Monfils G.,3.5,1.3,0,0.40726832,Monfils G.,0.5927317,True,1,0.30000000000000004,-14.399999999999999,0,0.0,-4.989999999999998
2025-01-09,Borges N.,Mensik J.,Borges N.,2.75,1.44,1,0.66091156,Borges N.,0.66091156,True,1,1.75,-12.649999999999999,1,1.75,-3.2399999999999984
2025-01-09,Giron M.,Auger-Aliassime F.,Auger-Aliassime F.,2.3,1.62,0,0.46479833,Auger-Aliassime F.,0.53520167,True,1,0.6200000000000001,-12.029999999999998,0,0.0,-3.2399999999999984
2025-01-09,Kecmanovic M.,Bonzi B.,Kecmanovic M.,1.62,2.3,1,0.7417977,Kecmanovic M.,0.7417977,True,1,0.6200000000000001,-11.409999999999997,1,0.6200000000000001,-2.6199999999999983
2025-01-09,Paul T.,Hijikata R.,Paul T.,1.3,3.5,1,0.7198256,Paul T.,0.7198256,True,1,0.30000000000000004,-11.109999999999996,1,0.30000000000000004,-2.3199999999999985
2025-01-10,Monfils G.,Basavareddy N.,Monfils G.,1.67,2.2,1,0.6810194,Monfils G.,0.6810194,True,1,0.6699999999999999,-10.439999999999996,1,0.6699999999999999,-1.6499999999999986
2025-01-10,Korda S.,Kecmanovic M.,Korda S.,1.8,2.0,0,0.47711623,Kecmanovic M.,0.5228838,False,1,-1.0,-11.439999999999996,0,0.0,-1.6499999999999986
2025-01-10,Bergs Z.,Borges N.,Bergs Z.,1.91,1.91,0,0.46294588,Borges N.,0.5370541,False,1,-1.0,-12.439999999999996,0,0.0,-1.6499999999999986
2025-01-10,Basavareddy N.,Monfils G.,Monfils G.,2.2,1.67,0,0.495936,Monfils G.,0.50406396,True,1,0.6699999999999999,-11.769999999999996,0,0.0,-1.6499999999999986
2025-01-10,Paul T.,Auger-Aliassime F.,Auger-Aliassime F.,1.67,2.2,1,0.7036097,Paul T.,0.7036097,False,1,-1.0,-12.769999999999996,1,-1.0,-2.6499999999999986
2025-01-10,Kecmanovic M.,Korda S.,Korda S.,2.0,1.8,1,0.5433635,Kecmanovic M.,0.5433635,False,1,-1.0,-13.769999999999996,0,0.0,-2.6499999999999986
2025-01-10,Auger-Aliassime F.,Paul T.,Auger-Aliassime F.,2.2,1.67,0,0.45169032,Paul T.,0.5483097,False,1,-1.0,-14.769999999999996,0,0.0,-2.6499999999999986
2025-01-10,Borges N.,Bergs Z.,Bergs Z.,1.91,1.91,1,0.7366308,Borges N.,0.7366308,False,1,-1.0,-15.769999999999996,1,-1.0,-3.6499999999999986
2025-01-11,Korda S.,Auger-Aliassime F.,Auger-Aliassime F.,1.73,2.1,1,0.6324633,Korda S.,0.6324633,False,1,-1.0,-16.769999999999996,0,0.0,-3.6499999999999986
2025-01-11,Monfils G.,Bergs Z.,Monfils G.,1.53,2.5,1,0.66581315,Monfils G.,0.66581315,True,1,0.53,-16.239999999999995,1,0.53,-3.1199999999999983
2025-01-11,Auger-Aliassime F.,Korda S.,Auger-Aliassime F.,2.1,1.73,0,0.41878548,Korda S.,0.58121455,False,1,-1.0,-17.239999999999995,0,0.0,-3.1199999999999983
2025-01-11,Bergs Z.,Monfils G.,Monfils G.,2.5,1.53,0,0.46910942,Monfils G.,0.5308906,True,1,0.53,-16.709999999999994,0,0.0,-3.1199999999999983
2025-01-12,Gigante M.,Humbert U.,Humbert U.,8.0,1.08,0,0.20612335,Humbert U.,0.79387665,True,1,0.08000000000000007,-16.629999999999995,1,0.08000000000000007,-3.0399999999999983
2025-01-12,Tu L.,Lehecka J.,Lehecka J.,9.0,1.07,0,0.29551837,Lehecka J.,0.7044816,True,1,0.07000000000000006,-16.559999999999995,1,0.07000000000000006,-2.969999999999998
2025-01-12,Zverev A.,Pouille L.,Zverev A.,1.02,19.0,1,0.93952817,Zverev A.,0.93952817,True,1,0.020000000000000018,-16.539999999999996,1,0.020000000000000018,-2.949999999999998
2025-01-12,Munar J.,Ruud C.,Ruud C.,5.0,1.17,1,0.5225804,Munar J.,0.5225804,False,1,-1.0,-17.539999999999996,0,0.0,-2.949999999999998
2025-01-12,Nishikori K.,Monteiro T.,Nishikori K.,1.2,4.5,1,0.8189099,Nishikori K.,0.8189099,True,1,0.19999999999999996,-17.339999999999996,1,0.19999999999999996,-2.7499999999999982
2025-01-12,Virtanen O.,Fils A.,Fils A.,6.0,1.13,0,0.31599963,Fils A.,0.6840004,True,1,0.1299999999999999,-17.209999999999997,1,0.1299999999999999,-2.6199999999999983
2025-01-12,Gaston H.,Jasika O.,Gaston H.,1.36,3.2,1,0.52160966,Gaston H.,0.52160966,True,1,0.3600000000000001,-16.849999999999998,0,0.0,-2.6199999999999983
2025-01-12,Habib H.,Bu Y.,Habib H.,3.2,1.36,0,0.23509961,Bu Y.,0.7649004,False,1,-1.0,-17.849999999999998,1,-1.0,-3.6199999999999983
2025-01-12,Machac T.,Nagal S.,Machac T.,1.04,13.0,0,0.378723,Nagal S.,0.621277,False,1,-1.0,-18.849999999999998,0,0.0,-3.6199999999999983
2025-01-12,Onclin G.,Opelka R.,Opelka R.,3.75,1.29,0,0.35881543,Opelka R.,0.64118457,True,1,0.29000000000000004,-18.56,0,0.0,-3.6199999999999983
2025-01-12,Fils A.,Virtanen O.,Fils A.,1.13,6.0,1,0.90298104,Fils A.,0.90298104,True,1,0.1299999999999999,-18.43,1,0.1299999999999999,-3.4899999999999984
2025-01-12,Monteiro T.,Nishikori K.,Nishikori K.,4.5,1.2,0,0.3140938,Nishikori K.,0.6859062,True,1,0.19999999999999996,-18.23,1,0.19999999999999996,-3.2899999999999983
2025-01-12,Ruud C.,Munar J.,Ruud C.,1.17,5.0,1,0.7656038,Ruud C.,0.7656038,True,1,0.16999999999999993,-18.060000000000002,1,0.16999999999999993,-3.1199999999999983
2025-01-12,Bu Y.,Habib H.,Habib H.,1.36,3.2,1,0.662286,Bu Y.,0.662286,False,1,-1.0,-19.060000000000002,1,-1.0,-4.119999999999998
2025-01-12,Pouille L.,Zverev A.,Zverev A.,19.0,1.02,0,0.08165953,Zverev A.,0.91834044,True,1,0.020000000000000018,-19.040000000000003,1,0.020000000000000018,-4.099999999999998
2025-01-12,Lehecka J.,Tu L.,Lehecka J.,1.07,9.0,1,0.7084841,Lehecka J.,0.7084841,True,1,0.07000000000000006,-18.970000000000002,1,0.07000000000000006,-4.029999999999998
2025-01-12,Opelka R.,Onclin G.,Opelka R.,1.29,3.75,1,0.74412626,Opelka R.,0.74412626,True,1,0.29000000000000004,-18.680000000000003,1,0.29000000000000004,-3.7399999999999975
2025-01-12,Nagal S.,Machac T.,Machac T.,13.0,1.04,1,0.5309468,Nagal S.,0.5309468,False,1,-1.0,-19.680000000000003,0,0.0,-3.7399999999999975
2025-01-12,Halys Q.,Walton A.,Halys Q.,2.0,1.8,0,0.38015428,Walton A.,0.61984575,False,1,-1.0,-20.680000000000003,0,0.0,-3.7399999999999975
2025-01-12,Humbert U.,Gigante M.,Humbert U.,1.08,8.0,1,0.8185187,Humbert U.,0.8185187,True,1,0.08000000000000007,-20.6,1,0.08000000000000007,-3.6599999999999975
2025-01-12,Jasika O.,Gaston H.,Gaston H.,3.2,1.36,0,0.3815322,Gaston H.,0.6184678,True,1,0.3600000000000001,-20.240000000000002,0,0.0,-3.6599999999999975
2025-01-12,Walton A.,Halys Q.,Halys Q.,1.8,2.0,1,0.65682894,Walton A.,0.65682894,False,1,-1.0,-21.240000000000002,1,-1.0,-4.6599999999999975
2025-01-13,Shevchenko A.,Alcaraz C.,Alcaraz C.,29.0,1.01,0,0.1635826,Alcaraz C.,0.83641744,True,1,0.010000000000000009,-21.23,1,0.010000000000000009,-4.649999999999998
2025-01-13,Marozsan F.,Seyboth Wild T.,Marozsan F.,1.4,3.0,1,0.7233801,Marozsan F.,0.7233801,True,1,0.3999999999999999,-20.830000000000002,1,0.3999999999999999,-4.249999999999998
2025-01-13,Muller A.,Borges N.,Borges N.,2.2,1.67,0,0.37080035,Borges N.,0.6291996,True,1,0.6699999999999999,-20.160000000000004,0,0.0,-4.249999999999998
2025-01-13,Michelsen A.,Tsitsipas S.,Michelsen A.,2.5,1.53,1,0.537018,Michelsen A.,0.537018,True,1,1.5,-18.660000000000004,0,0.0,-4.249999999999998
2025-01-13,Basilashvili N.,Mensik J.,Mensik J.,5.0,1.17,0,0.27926564,Mensik J.,0.72073436,True,1,0.16999999999999993,-18.490000000000002,1,0.16999999999999993,-4.079999999999998
2025-01-13,Carballes Baena R.,Tabilo A.,Carballes Baena R.,2.63,1.5,1,0.75083613,Carballes Baena R.,0.75083613,True,1,1.63,-16.860000000000003,1,1.63,-2.4499999999999984
2025-01-13,Rinderknech A.,Tiafoe F.,Tiafoe F.,4.0,1.25,0,0.4056143,Tiafoe F.,0.59438574,True,1,0.25,-16.610000000000003,0,0.0,-2.4499999999999984
2025-01-13,Daniel T.,Schoolkate T.,Schoolkate T.,1.8,2.0,0,0.31263,Schoolkate T.,0.68737,True,1,1.0,-15.610000000000003,1,1.0,-1.4499999999999984
2025-01-13,Mensik J.,Basilashvili N.,Mensik J.,1.17,5.0,1,0.8151722,Mensik J.,0.8151722,True,1,0.16999999999999993,-15.440000000000003,1,0.16999999999999993,-1.2799999999999985
2025-01-13,Goffin D.,Bonzi B.,Bonzi B.,2.63,1.5,0,0.32045844,Bonzi B.,0.6795416,True,1,0.5,-14.940000000000003,1,0.5,-0.7799999999999985
2025-01-13,Stricker D.,Duckworth J.,Duckworth J.,2.1,1.73,0,0.2895448,Duckworth J.,0.7104552,True,1,0.73,-14.210000000000003,1,0.73,-0.04999999999999849
2025-01-13,Paul T.,O Connell C.,Paul T.,1.17,5.0,1,0.6618336,Paul T.,0.6618336,True,1,0.16999999999999993,-14.040000000000003,1,0.16999999999999993,0.12000000000000144
2025-01-13,Tiafoe F.,Rinderknech A.,Tiafoe F.,1.25,4.0,1,0.65047896,Tiafoe F.,0.65047896,True,1,0.25,-13.790000000000003,1,0.25,0.37000000000000144
2025-01-13,Koepfer D.,Thompson J.,Thompson J.,3.2,1.36,1,0.50703156,Koepfer D.,0.50703156,False,1,-1.0,-14.790000000000003,0,0.0,0.37000000000000144
2025-01-13,Sinner J.,Jarry N.,Sinner J.,1.01,26.0,1,0.9379808,Sinner J.,0.9379808,True,1,0.010000000000000009,-14.780000000000003,1,0.010000000000000009,0.38000000000000145
2025-01-13,Landaluce M.,Mccabe J.,Mccabe J.,1.3,3.5,0,0.4749777,Mccabe J.,0.52502227,True,1,2.5,-12.280000000000003,0,0.0,0.38000000000000145
2025-01-13,Djokovic N.,Basavareddy N.,Djokovic N.,1.04,13.0,1,0.87505835,Djokovic N.,0.87505835,True,1,0.040000000000000036,-12.240000000000002,1,0.040000000000000036,0.4200000000000015
2025-01-13,Duckworth J.,Stricker D.,Duckworth J.,1.73,2.1,1,0.63964266,Duckworth J.,0.63964266,True,1,0.73,-11.510000000000002,0,0.0,0.4200000000000015
2025-01-13,Seyboth Wild T.,Marozsan F.,Marozsan F.,3.0,1.4,1,0.52825737,Seyboth Wild T.,0.52825737,False,1,-1.0,-12.510000000000002,0,0.0,0.4200000000000015
2025-01-13,Borges N.,Muller A.,Borges N.,1.67,2.2,0,0.47808,Muller A.,0.52191997,False,1,-1.0,-13.510000000000002,0,0.0,0.4200000000000015
2025-01-13,Tsitsipas S.,Michelsen A.,Michelsen A.,1.53,2.5,1,0.58663714,Tsitsipas S.,0.58663714,False,1,-1.0,-14.510000000000002,0,0.0,0.4200000000000015
2025-01-13,Schoolkate T.,Daniel T.,Schoolkate T.,2.0,1.8,1,0.7076195,Schoolkate T.,0.7076195,True,1,1.0,-13.510000000000002,1,1.0,1.4200000000000015
2025-01-13,Mccabe J.,Landaluce M.,Mccabe J.,3.5,1.3,0,0.37835497,Landaluce M.,0.62164503,False,1,-1.0,-14.510000000000002,0,0.0,1.4200000000000015
2025-01-13,Tabilo A.,Carballes Baena R.,Carballes Baena R.,1.5,2.63,0,0.4093185,Carballes Baena R.,0.5906815,True,1,1.63,-12.880000000000003,0,0.0,1.4200000000000015
2025-01-13,Thompson J.,Koepfer D.,Thompson J.,1.36,3.2,1,0.58132637,Thompson J.,0.58132637,True,1,0.3600000000000001,-12.520000000000003,0,0.0,1.4200000000000015
2025-01-13,Jarry N.,Sinner J.,Sinner J.,26.0,1.01,0,0.31423205,Sinner J.,0.68576795,True,1,0.010000000000000009,-12.510000000000003,1,0.010000000000000009,1.4300000000000015
2025-01-13,Basavareddy N.,Djokovic N.,Djokovic N.,13.0,1.04,0,0.47277433,Djokovic N.,0.5272257,True,1,0.040000000000000036,-12.470000000000002,0,0.0,1.4300000000000015
2025-01-13,Alcaraz C.,Shevchenko A.,Alcaraz C.,1.01,29.0,1,0.9277137,Alcaraz C.,0.9277137,True,1,0.010000000000000009,-12.460000000000003,1,0.010000000000000009,1.4400000000000015
2025-01-13,Struff J.L.,Auger-Aliassime F.,Auger-Aliassime F.,2.75,1.44,0,0.28637573,Auger-Aliassime F.,0.71362424,True,1,0.43999999999999995,-12.020000000000003,1,0.43999999999999995,1.8800000000000014
2025-01-13,Bonzi B.,Goffin D.,Bonzi B.,1.5,2.63,1,0.7431593,Bonzi B.,0.7431593,True,1,0.5,-11.520000000000003,1,0.5,2.3800000000000017
2025-01-13,O Connell C.,Paul T.,Paul T.,5.0,1.17,0,0.3248717,Paul T.,0.67512834,True,1,0.16999999999999993,-11.350000000000003,1,0.16999999999999993,2.5500000000000016
2025-01-13,Cazaux A.,Baez S.,Cazaux A.,1.4,3.0,1,0.7199967,Cazaux A.,0.7199967,True,1,0.3999999999999999,-10.950000000000003,1,0.3999999999999999,2.9500000000000015
2025-01-13,Dzumhur D.,Vukic A.,Vukic A.,3.75,1.29,0,0.22379428,Vukic A.,0.7762057,True,1,0.29000000000000004,-10.660000000000004,1,0.29000000000000004,3.2400000000000015
2025-01-13,Draper J.,Navone M.,Draper J.,1.05,11.0,0,0.47550488,Navone M.,0.5244951,False,1,-1.0,-11.660000000000004,0,0.0,3.2400000000000015
2025-01-13,Dougaz A.,Nishioka Y.,Nishioka Y.,5.5,1.14,0,0.17453459,Nishioka Y.,0.82546544,True,1,0.1399999999999999,-11.520000000000003,1,0.1399999999999999,3.3800000000000017
2025-01-13,Korda S.,Klein L.,Korda S.,1.33,3.4,1,0.8078497,Korda S.,0.8078497,True,1,0.33000000000000007,-11.190000000000003,1,0.33000000000000007,3.7100000000000017
2025-01-13,Kotov P.,Faria J.,Faria J.,1.57,2.38,0,0.4830751,Faria J.,0.51692486,True,1,1.38,-9.810000000000002,0,0.0,3.7100000000000017
2025-01-13,Auger-Aliassime F.,Struff J.L.,Auger-Aliassime F.,1.44,2.75,1,0.7856932,Auger-Aliassime F.,0.7856932,True,1,0.43999999999999995,-9.370000000000003,1,0.43999999999999995,4.150000000000002
2025-01-13,Safiullin R.,Kokkinakis T.,Kokkinakis T.,2.38,1.57,0,0.31181476,Kokkinakis T.,0.6881852,True,1,0.5700000000000001,-8.800000000000002,1,0.5700000000000001,4.720000000000002
2025-01-13,Baez S.,Cazaux A.,Cazaux A.,3.0,1.4,0,0.39747536,Cazaux A.,0.60252464,True,1,0.3999999999999999,-8.400000000000002,0,0.0,4.720000000000002
2025-01-13,Navone M.,Draper J.,Draper J.,11.0,1.05,0,0.4544796,Draper J.,0.5455204,True,1,0.050000000000000044,-8.350000000000001,0,0.0,4.720000000000002
2025-01-13,Vukic A.,Dzumhur D.,Vukic A.,1.29,3.75,1,0.7665429,Vukic A.,0.7665429,True,1,0.29000000000000004,-8.060000000000002,1,0.29000000000000004,5.0100000000000025
2025-01-13,Kokkinakis T.,Safiullin R.,Kokkinakis T.,1.57,2.38,1,0.6309717,Kokkinakis T.,0.6309717,True,1,0.5700000000000001,-7.490000000000002,0,0.0,5.0100000000000025
2025-01-13,Klein L.,Korda S.,Korda S.,3.4,1.33,0,0.44436702,Korda S.,0.55563295,True,1,0.33000000000000007,-7.160000000000002,0,0.0,5.0100000000000025
2025-01-13,Faria J.,Kotov P.,Faria J.,2.38,1.57,0,0.34843925,Kotov P.,0.6515608,False,1,-1.0,-8.160000000000002,1,-1.0,4.0100000000000025
2025-01-13,Nishioka Y.,Dougaz A.,Nishioka Y.,1.14,5.5,1,0.81104964,Nishioka Y.,0.81104964,True,1,0.1399999999999999,-8.020000000000001,1,0.1399999999999999,4.150000000000002
2025-01-14,Mannarino A.,Khachanov K.,Khachanov K.,7.0,1.1,0,0.22635533,Khachanov K.,0.7736447,True,1,0.10000000000000009,-7.920000000000002,1,0.10000000000000009,4.250000000000002
2025-01-14,Cerundolo F.,Bublik A.,Cerundolo F.,1.57,2.38,1,0.6143433,Cerundolo F.,0.6143433,True,1,0.5700000000000001,-7.350000000000001,0,0.0,4.250000000000002
2025-01-14,Bergs Z.,Diaz Acosta F.,Diaz Acosta F.,1.44,2.75,1,0.77539,Bergs Z.,0.77539,False,1,-1.0,-8.350000000000001,1,-1.0,3.2500000000000018
2025-01-14,Norrie C.,Berrettini M.,Berrettini M.,3.2,1.36,1,0.74628437,Norrie C.,0.74628437,False,1,-1.0,-9.350000000000001,1,-1.0,2.2500000000000018
2025-01-14,Medvedev D.,Samrej K.,Medvedev D.,1.0,51.0,1,0.8798467,Medvedev D.,0.8798467,True,1,0.0,-9.350000000000001,1,0.0,2.2500000000000018
2025-01-14,Kecmanovic M.,Lajovic D.,Kecmanovic M.,1.17,5.0,1,0.6979976,Kecmanovic M.,0.6979976,True,1,0.16999999999999993,-9.180000000000001,1,0.16999999999999993,2.4200000000000017
2025-01-14,Musetti L.,Arnaldi M.,Musetti L.,1.57,2.38,1,0.7902073,Musetti L.,0.7902073,True,1,0.5700000000000001,-8.610000000000001,1,0.5700000000000001,2.990000000000002
2025-01-14,Comesana F.,Altmaier D.,Altmaier D.,2.0,1.8,1,0.577003,Comesana F.,0.577003,False,1,-1.0,-9.610000000000001,0,0.0,2.990000000000002
2025-01-14,Diallo G.,Nardi L.,Diallo G.,1.44,2.75,1,0.68440104,Diallo G.,0.68440104,True,1,0.43999999999999995,-9.170000000000002,1,0.43999999999999995,3.430000000000002
2025-01-14,Mpetshi G.,Monfils G.,Monfils G.,1.62,2.3,1,0.53605086,Mpetshi G.,0.53605086,False,1,-1.0,-10.170000000000002,0,0.0,3.430000000000002
2025-01-14,Rublev A.,Fonseca J.,Fonseca J.,1.62,2.3,1,0.86743283,Rublev A.,0.86743283,False,1,-1.0,-11.170000000000002,1,-1.0,2.430000000000002
2025-01-14,Nakashima B.,Shelton B.,Shelton B.,2.75,1.44,1,0.5437925,Nakashima B.,0.5437925,False,1,-1.0,-12.170000000000002,0,0.0,2.430000000000002
2025-01-14,Zhang Zh.,Rune H.,Rune H.,3.5,1.3,0,0.15531181,Rune H.,0.8446882,True,1,0.30000000000000004,-11.870000000000001,1,0.30000000000000004,2.730000000000002
2025-01-14,Van De Zandschulp B.,De Minaur A.,De Minaur A.,10.0,1.06,0,0.13628703,De Minaur A.,0.86371297,True,1,0.06000000000000005,-11.81,1,0.06000000000000005,2.7900000000000023
